,Unnamed: 0,Modification,Size,BPCY,WYIELD,ModificationType,Curcumina,Biomassa
0,0,"{'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YJR095W': 0, 'YBR011C': 0, 'YCR028C': 0, 'YPL059W': 0, 'YEL069C': 0, 'YMR293C': 0, 'YIL155C': 0, 'YDL178W': 0}",11,-0.0,0.006347199603473,5.0,0.0,0.9297814872801794
1,4,"{'YKL165C': 0, 'YJR095W': 0, 'YCR028C': 0, 'YPR140W': 0, 'YKR043C': 0, 'YPL059W': 0, 'YMR246W': 0, 'YLR070C': 0, 'YMR293C': 0, 'YIL155C': 0, 'YDL178W': 0, 'YCR053W': 0.0625}",12,-0.0,0.5396790511674321,4.583333333333333,0.0,0.11672862234056754
2,5,"{'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YJR095W': 0, 'YBR011C': 0, 'YCR028C': 0, 'YPL059W': 0, 'YEL069C': 0, 'YMR293C': 0, 'YIL155C': 0, 'YDL178W': 0, 'YBR166C': 4}",12,-0.0,0.0201008055286734,4.75,0.0,0.8833638641884911
3,7,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YKR043C': 0, 'YMR246W': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YIL155C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",12,0.0126758533006645,1.1293284517668154,3.8333333333333335,1.062623711494272,0.11888727602603387
4,1,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YMR246W': 0, 'YCR024C': 16, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YIL155C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",12,0.0126758547230861,1.12932845494012,3.583333333333333,1.0626237151045963,0.11888717172483469
5,15,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YKR043C': 0, 'YMR246W': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YIL155C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",12,0.0126758547230868,1.1293280630852731,3.8333333333333335,1.0626237151045967,0.11888717172482281
6,12,"{'YMR062C': 32, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YPR021C': 0, 'YNL117W': 32, 'YBR218C': 2, 'YGL125W': 32, 'YMR293C': 0, 'YLR134W': 16}",10,0.0126989134523444,1.0510941084200418,3.2,1.0625338611567536,0.11938755812544377
7,80,"{'YMR062C': 32, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YPR021C': 0, 'YBR011C': 0, 'YJR095W': 0.0625, 'YBR218C': 2, 'YGL125W': 32, 'YMR293C': 0, 'YLR134W': 16, 'YDR256C': 0.5}",12,0.0126989134523444,1.0510941084199863,2.9166666666666665,1.062533861156753,0.11938755812545057
8,79,"{'YBR166C': 32, 'YPL262W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YJR095W': 0, 'YBR011C': 0, 'YLR134W': 32, 'YMR062C': 16, 'YBR218C': 2, 'YGL125W': 32, 'YDL178W': 0}",11,0.0128586857232834,1.0503603898071112,3.636363636363636,1.0624849250511434,0.12077692184026247
9,23,"{'YMR062C': 32, 'YBR166C': 32, 'YPL262W': 0, 'YDL178W': 0, 'YJR095W': 0, 'YPR021C': 0, 'YBR011C': 0, 'YLR070C': 0, 'YGL125W': 32, 'YIL155C': 0, 'YLR134W': 16}",11,0.0134681998224999,1.0500171861803211,3.909090909090909,1.062277791610032,0.12665772669008724
