,Unnamed: 0,Modification,Size,BPCY,WYIELD,ModificationType,Curcumina,Biomassa
0,1,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPR020W': 0, 'YCR010C': 0, 'YPL214C': 0, 'YKL085W': 0, 'YLR174W': 0, 'YPL188W': 0, 'YLR231C': 0, 'YCR024C': 0}",16,-0.0,0.0168654200689508,3.125,0.0,0.8226984649740423
1,4,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YPR035W': 0.125, 'YDR062W': 0.125, 'YPL188W': 0, 'YIL155C': 0, 'YLR231C': 0, 'YDR072C': 0, 'YCR024C': 0}",16,-0.0,0.5437359967300374,2.75,0.0,0.11047629719162373
2,11,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YOL061W': 0, 'YIR031C': 0, 'YDR062W': 0.125, 'YIL155C': 0, 'YLR231C': 0, 'YDR072C': 0, 'YCR024C': 0}",16,-0.0,0.543735996730023,2.9375,0.0,0.11047629719162373
3,0,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 2, 'YLR304C': 0.5, 'YDR072C': 0, 'YPR026W': 8, 'YBR293W': 0.25}",16,0.0022887495483427,0.5437360019878946,1.9375,0.060654182863253546,0.11047629719162355
4,6,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YPL214C': 0, 'YOL061W': 0, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0, 'YCR024C': 0}",16,0.014738553301189,0.5437360019878905,2.625,0.4859528775732036,0.11047629719162379
5,46,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YIL006W': 0, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YLR231C': 0, 'YDR072C': 0, 'YCR024C': 0}",15,0.0147385533011892,0.5437360019878873,2.466666666666667,0.4859528775732036,0.11047629719162365
6,51,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YDR062W': 0.125, 'YIL155C': 0, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0, 'YCR024C': 0, 'YLR231C': 0.0625}",16,0.0147385533011892,0.5437360019878873,2.4375,0.4859528775732036,0.11047629719162369
7,14,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YOL061W': 0, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YDR483W': 2, 'YDR072C': 0, 'YCR024C': 0}",16,0.0147385539965355,0.5437359967300094,2.3125,0.48595287744848864,0.11047629813536013
8,60,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YLR231C': 0, 'YDR072C': 0, 'YCR024C': 0, 'YOL126C': 0.5}",15,0.0147632055267278,0.543735996730023,2.2666666666666666,0.4859528775732036,0.11047629719162375
9,29,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YER170W': 32, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0, 'YLR304C': 0.5, 'YBR293W': 0.25, 'YLR231C': 0.0625}",16,0.0147646110730281,0.5437359967305404,1.75,0.4859528775732036,0.11047629719162379
10,64,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR062W': 0.125, 'YIL155C': 0, 'YER091C': 16, 'YLR231C': 0, 'YDR072C': 0, 'YLR304C': 0.5, 'YIL002C': 0.0625, 'YCR024C': 0}",16,0.0147646110921986,0.5437359967300153,2.25,0.4859528775732036,0.11047629719162361
11,85,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YOL061W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0, 'YPR026W': 8}",16,0.0147948615243203,0.5437359964426912,2.125,0.4859528775732036,0.11047629719162373
12,42,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR322C-A': 32, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YPR026W': 8, 'YBR293W': 0.25}",15,0.0147948615435693,0.543735996730013,1.4,0.4859528775732036,0.11047629719162365
13,73,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR322C-A': 32, 'YOL061W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YMR261C': 0.125, 'YDR062W': 0.125, 'YDR072C': 0}",15,0.0147948615435693,0.5437359967300122,1.7333333333333334,0.4859528775732036,0.11047629719162365
14,53,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YPL273W': 4, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YPR026W': 8, 'YPL188W': 0.0625}",16,0.0147948615435693,0.543735996730012,1.625,0.4859528775732036,0.11047629719162373
15,90,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YCR024C': 0, 'YLR231C': 0.0625}",14,0.0147948615435693,0.5437359967300079,1.8571428571428568,0.4859528775732036,0.11047629719162373
16,40,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0, 'YIL006W': 32, 'YLR174W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0}",15,0.0147975988680801,0.543658439229802,1.9333333333333331,0.4859528775732036,0.11047629719162365
